area,city,country,hotel_star_rating,latitude,longitude,mmt_location_rating,mmt_review_count,mmt_review_score,mmt_traveller_type_review_count,mmt_tripadvisor_count,property_address,property_id,property_name,property_type,room_types,site_review_rating,traveller_rating,uniq_id,Location,Hospitality,Facilities,Cleanliness,Value for Money,Food
"Station road, Bagalkot",Badami,Hotel,1,0.0,0.0,0,0.0,2.4,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Opposite Bus stand , Station road, Bagalkot",20141229172127967,Hotel Anand Deluxe,Hotel,Hotel,0.0,0,f33b4af5f6bd8882c1679e5bbf6f5a64,0.0,0.0,0.0,0.0,0.0,0.0
Banda,Banda,Hotel,1,25.475636,80.336581,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Station Road, Banda ,",201412171700559651,Hotel Comfort Inn,Hotel,Hotel,0.0,0,b202801f0ad388c07a8afd38bd17d0e9,0.0,0.0,0.0,0.0,0.0,0.0
Badami,Badami,Hotel,1,15.9355,75.6749,0,0.0,5.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Station Road, State Highway 133,Bagalkot, , Badami",201412301635491153,The Heritage Resorts,Hotel,Hotel,0.0,0,156e00ed2c53de57144cfac465851462,0.0,0.0,0.0,0.0,0.0,0.0
Bahadurgarh,Bahadurgarh,Hotel,1,28.694858,76.923579,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Delhi Rohtak Road, Near civil hospital, Bahadurgarh ,",201411171624059641,Royal Hotel and Restaurant,Hotel,Hotel,0.0,0,acdbeeea6e590804a5a54c75779fbbcc,0.0,0.0,0.0,0.0,0.0,0.0
Bandavgarh National Park,Bandhavgarh,Hotel,4,23.740131,81.037582,0,0.0,4.6,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},103.0,"Village- Kuchwahi , Distt Umaria",200812061247505970,Bandhav Vilas,Hotel,Hotel,0.0,0,996964f9885514cae51723303374f6f5,0.0,0.0,0.0,0.0,0.0,0.0
Cidco,Aurangabad,Hotel,1,19.884264,75.364851,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Parijat Nagar, Jalgaon Road, , Cidco",201512181045052778,Hotel Rahul Executive and Cultural Hall,Hotel,Hotel,0.0,0,480bb88f2663930dbe63e7ee443928ff,0.0,0.0,0.0,0.0,0.0,0.0
Bakkhali,Bakkhali,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Bakkhali south 24 parganas ,",201501201635542556,Hotel Sanjog,Hotel,Hotel,0.0,0,c042e3dd483f9827c39571bdc05f2733,0.0,0.0,0.0,0.0,0.0,0.0
Azamgarh,Azamgarh,Lodge,1,26.052924,83.176029,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Roadways azamgarh ,",201501211305491127,Yashoda Lodge,Lodge,Lodge,0.0,0,5dd85ebb1803afa4dc3eea975f1d979e,0.0,0.0,0.0,0.0,0.0,0.0
Post Office Murshidabad,Baharampur,Hotel,1,24.0929,88.2695,5,2.0,4.3,Families:2|Couples:0|Business:0|Solo:0|Friends:0,0.0,"Adjacent Imambara , Post Office Murshidabad",201501191055107424,Hotel Manjusha,Hotel,Hotel,0.0,Location:5/5 | Hospitality:4.5/5 | Facilities:4/5 | Cleanliness:4.5/5 | Value for Money:4.5/5 | Food:4/5,f0c510a0384706c3c6ee79cf711ac62b,5.0,4.5,4.0,4.5,4.5,4.0
Circuit House Area,Balaghat,Hotel,1,21.811937,80.191734,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},4.0,"CIRCUIT HOUSE ROAD, BALAGHAT (M.P.) ,",201512161113392773,HOTEL MIDTOWN,Hotel,Hotel,0.0,0,56e487e9a018405e508871b33299ace5,0.0,0.0,0.0,0.0,0.0,0.0
Bahraich,Bahraich,Hotel,3,27.53744647392338,81.56411742858882,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"1st milestone, Tikora mod, Mahsi road, Bahraich ,",201505291721575796,Leisure Resort,Hotel,Hotel,0.0,0,9eb19a62896cc93d2e41da9eccbfc8ec,0.0,0.0,0.0,0.0,0.0,0.0
Balaghat,Balaghat,Hotel,1,21.7833,80.25,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"Wainganga Complex, Itwari Bazar ,",201411141820424495,Hirawat Hotel,Hotel,Hotel,0.0,0,2e0835fc75416cc5675aae8c9f8b9313,0.0,0.0,0.0,0.0,0.0,0.0
Badrinath,Badrinath,Hotel,2,30.73846150000001,79.49530549999997,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Near Bus Stand, Badrinath Road ,",201512062242276877,Vaikunth Dham Guest House,Hotel,Hotel,0.0,0,095c153442fab03c7564f2fdf3629fdd,0.0,0.0,0.0,0.0,0.0,0.0
Railway Station Road,Badami,Hotel,3,15.937725,75.67523,0,0.0,4.1,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},123.0,"17/3 Station Road Badami District: Bijapur , Station Road",200811061304519250,Hotel Badami Court,Hotel,Hotel,0.0,0,ae20cf8e5d025f323e7142ce7bc931dd,0.0,0.0,0.0,0.0,0.0,0.0
"Bahadurgarh, Distt Jhajjar",Bahadurgarh,Hotel,3,28.719424,76.86575,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},1.0,"Bahadurgarh By Pass Jakhoda, , Bahadurgarh, Distt Jhajjar",201409251340171641,Motel Gajraj Continental,Hotel,Hotel,0.0,0,d3c30a5a870321709fd9954cc954a0ae,0.0,0.0,0.0,0.0,0.0,0.0
Bagdogra,Bagdogra,Hotel,1,26.698755,88.316415,0,0.0,4.8,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},77.0,"Bihar More Bagdogra, West Bengal 734014 ,",201411261628375398,Marinas Motel,Hotel,Hotel,0.0,0,396b8f862c31383bcf9fbe948d264e16,0.0,0.0,0.0,0.0,0.0,0.0
Bakkhali,Bakkhali,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Bakkhali, south 24 parganas ,",20141226170204335,HOTEL PINKI,Hotel,Hotel,0.0,0,329da34ab13271bc73f0483548194857,0.0,0.0,0.0,0.0,0.0,0.0
PS Frazerganj Coastal,Bakkhali,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Amravati Bakkhali south 24pgns , PS Frazerganj Coastal",201501121632111664,HOTEL DIBNEY,Hotel,Hotel,0.0,0,ba6212ac857d6894d53f517efc7cf1b3,0.0,0.0,0.0,0.0,0.0,0.0
Murshidabad,Baharampur,Hotel,1,24.0989,88.2577,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"40, KN Road Berhampore, , Murshidabad",201503211726568305,Hotel Sonali Bangla,Hotel,Hotel,0.0,0,95b0742e2409e3354a4b1fc0932be0c9,0.0,0.0,0.0,0.0,0.0,0.0
"Vijaypur, Bageshwar",Bageshwar,Lodge,1,29.841539,79.901503,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},10.0,"Bageshwar-Chaukori Road , Vijaypur, Bageshwar",201412221838273079,Chestnut Grove Himalayan Lodge,Lodge,Lodge,0.0,0,5c07202c004d48ba1006f3c2784e2d11,0.0,0.0,0.0,0.0,0.0,0.0
Balaghat,Balaghat,Hotel,1,21.813861,80.192969,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"MAIN ROAD,BALAGHAT ,",20151216134506558,HOTEL CITY PRIDE,Hotel,Hotel,0.0,0,afee949515de11e4bcbfcf03da3af404,0.0,0.0,0.0,0.0,0.0,0.0
Azamgarh,Azamgarh,Hotel,1,26.0486,83.1842,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Thandi sadak, Azamgarh HO, Near Gandhi ashram, Azamgarh - 276001 ,",201412051634017697,Hotel Tarun Inn,Hotel,Hotel,0.0,0,0ea662391ea6558c5f4caecf73aafe5b,0.0,0.0,0.0,0.0,0.0,0.0
Shivmandir,Bagdogra,Lodge,2,26.70824,88.361878,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Rabindra Market Complex,Shivmandir,Near North Bengal University,31 NH Road. , Shivmandir, Near NBU",201510262133422447,Shivanand Lodge,Lodge,Lodge,0.0,0,b9dfc67e2c3f2ea6352d5d17653274f2,0.0,0.0,0.0,0.0,0.0,0.0
"C.B.S. Road,Dr Rajendra Prasad Marg,Padampura,Adalat Road,Aurangabad,Kranti Chowk Traffic Cir,Bhagyanagar",Aurangabad,Hotel,2,19.873004,75.321334,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Plot No 45, Adalat Road, Opposite District Court , Chintamani Colony",201605031555396180,Treebo Royal Kourt,Hotel,Hotel,0.0,0,1ca7ec4f5db1f90e5877c90d948318a0,0.0,0.0,0.0,0.0,0.0,0.0
Ramdurg Road,Badami,Hotel,2,15.916844,75.67511,0,0.0,4.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},103.0,"Badami , Badami",201305151142081998,Hotel Mayura Chalukya Badami - KSTDC,Hotel,Hotel,0.0,0,7f65520815c78bf35b41cefa11ea4852,0.0,0.0,0.0,0.0,0.0,0.0
"Badrinath,Joshimath 1,Karnaprayag,Auli",Badrinath,Hotel,1,30.292392,79.301853,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},3.0,"Badrinath Road 10 Kms from Karanprayag , 10 KMs from Karanprayag",20150330103436566,The Kedar Devs,Hotel,Hotel,0.0,0,1842bad0ade17227bba2ddb7d815e17f,0.0,0.0,0.0,0.0,0.0,0.0
Chandipur,Balasore,Hotel,2,21.449628,87.035088,0,0.0,4.2,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},34.0,"Sonapur, Chandipur , Chandipur",201408091210303825,Arpita Beach Resort,Hotel,Hotel,0.0,0,17493c9efab8f9364800f5c53b16bd1a,0.0,0.0,0.0,0.0,0.0,0.0
Bageshwar,Bageshwar,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Pindari Glacier Road, , Bageshwar",201512031707472932,Hotel Narendra Palace,Hotel,Hotel,0.0,0,96638e50e21a3f2741c0a2c1f89375c6,0.0,0.0,0.0,0.0,0.0,0.0
Aurangabad,Aurangabad,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Naralibag Rd, Near Anjali Big Cinemas, Khadkeshwar ,",201604282008311023,Hotel Sai Plaza,Hotel,Hotel,0.0,0,e57204d4771b25a533f3a10854bffeed,0.0,0.0,0.0,0.0,0.0,0.0
Bandhavgarh National Park,Bandhavgarh,Hotel,4,23.613697,80.427472,0,0.0,4.2,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},24.0,"village Pathour , Bandhavgarh (Tala) District",201004081129247564,Tiger Lagoon,Hotel,Hotel,0.0,0,f9e99ed5e27f7cee35db7d4dc833b961,0.0,0.0,0.0,0.0,0.0,0.0
Baddi,Baddi,Hotel,1,0.0,0.0,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"VillageGullarwalaBaddiSolan ,",201601151439065607,CITY LOOK,Hotel,Hotel,0.0,0,43483cc514025a093462acb31e2491ff,0.0,0.0,0.0,0.0,0.0,0.0
MGM Campus,Aurangabad,Hotel,1,75.355623,19.880982,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Behind MGM Hospital, N-6 Cidco ,Aurangabad ,",201604251353593530,Aagaman The Guest House,Hotel,Hotel,0.0,0,0b6f01d6d206b3b9c79252e83e1177a7,0.0,0.0,0.0,0.0,0.0,0.0
Azamgarh,Azamgarh,Hotel,3,26.0529082,83.1760311,0,0.0,0.0,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},0.0,"Opp Roadways Civil Lines ,",20151103202015700,STARiHOTEL Azamgarh,Hotel,Hotel,0.0,0,70d7645fe1e9e6bc183ac76a09a5f9ab,0.0,0.0,0.0,0.0,0.0,0.0
Badami,Badami,Hotel,1,15.924,75.6796,0,0.0,4.4,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},49.0,"Opposite Bus Stand, Station Road , Badami",201501271650226517,Hotel Rajsangam International,Hotel,Hotel,0.0,0,acf4bfcffab0ed581e7c2ff8d1aeb5b6,0.0,0.0,0.0,0.0,0.0,0.0
"NOCCi Business Park Bampada,Adjacent to STPI CIPET Dist- Balasore-756029, Odisha, India",Balasore,Hotel,3,21.495755,86.882501,0,0.0,4.9,Families:{{ratingSummaryInfo.miscMap['family']}}|Couples:{{ratingSummaryInfo.miscMap['couple']}}|Business:{{ratingSummaryInfo.miscMap['business']}}|Solo:{{ratingSummaryInfo.miscMap['solo']}}|Friends:{{ratingSummaryInfo.miscMap['friends']}},16.0,"NOCCi Business Park Bampada,Adjacent to STPI CIPET Dist- Balasore-756029, Odisha, India , NOCCi Business Park Bampada,Adjacent to STPI CIPET Dist- Balasore-756029, Odisha, India",201410271238534263,Nocci Residency,Hotel,Hotel,0.0,0,14e471d09a12f1340c68774ec1d5f71d,0.0,0.0,0.0,0.0,0.0,0.0
Balasore,Balasore,Hotel,1,21.455826,87.040706,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,1.0,"on sea, Chandipur , Balasore , 756025 ,",201411181508003861,Muktangan Hotel,Hotel,Hotel,0.0,0,1c6194519f73ca73499d4d45b0bcd1a6,0.0,0.0,0.0,0.0,0.0,0.0
Bahadurgarh,Bahadurgarh,Hotel,1,28.69694,76.924139,0,0.0,0.0,Families:|Couples:|Business:|Solo:|Friends:,0.0,"Near civil Hospital, Delhi-rohtak road, Bahadurgarh ,",201411171652045750,Deep Hotel,Hotel,Hotel,0.0,0,6666cb40b2363653efb7c16e163bd6a7,0.0,0.0,0.0,0.0,0.0,0.0
Baddi,Baddi,Hotel,1,30.951787,76.811346,0,0.0,0.0,Families:0|Couples:0|Business:0|Solo:0|Friends:0,0.0,"Sai road, Baddi ,",201411121719136473,Hotel Yamini,Hotel,Hotel,0.0,0,d995cdbc605be1534c935497af5cbe1a,0.0,0.0,0.0,0.0,0.0,0.0
N R Peta,Kurnool,Hotel,3,15.8343,78.0411,Location:4.9,57.0,4.8,Family:15|Couple:11|Solo:27|Friends:1|Business:0,54.0,"40/839, SBI Circle N R Peta",201507291117039352,DVR Mansion,Hotel,Hotel,0.0,Location:4.9/5 | Hospitality:4.9/5 | Facilities:4.7/5 | Cleanliness:4.9/5 | Value for Money:4.9/5 | Food:2.2/5,9788276a6d32d03ac7ea945366374945,4.9,4.9,4.7,4.9,4.9,2.2
Allepey,Allepey,Hotel,1,0.0,0.0,0,0.0,0.0,0,0.0,Pallathuruthy Alleppey,20160128133448209,Riverland Lakeview,Hotel,Hotel,0.0,0,ed40607acb4e070eac3b9552e523f960,0.0,0.0,0.0,0.0,0.0,0.0
Shivaji Nagar,Pune,Hotel,3,18.536993,73.830479,Location:4.5,106.0,3.8,Family:32|Couple:18|Solo:38|Friends:2|Business:4,21.0,"Senapati Bapat Road,Opp.JW Marriot Hotel,Near Chatursinghi temple. Senapati Bapat Road",201211041329525257,Hotel Sahara,Hotel,Hotel,0.0,Location:4.5/5 | Hospitality:3.7/5 | Facilities:3.5/5 | Cleanliness:3.8/5 | Value for Money:3.7/5 | Food:1.7/5,7da758825577a17ae756716a6fb7475d,4.5,3.7,3.5,3.8,3.7,1.7
Manali,Manali,Cottage,1,0.0,0.0,0,0.0,0.0,Family:0|Couple:0|Solo:0|Friends:0|Business:0,5.0,"Behind DPS School, Nasogi Village Nasogi Village",201409191157047310,Bliss and Blossom,Cottage,Cottage,0.0,0,8288be5ca62e045737c5ffcb55967651,0.0,0.0,0.0,0.0,0.0,0.0
Mahabaleshwar Panchgani Road,Mahabaleshwar,Hotel,2,17.925979,73.693627,Location:4.3,46.0,3.7,Family:23|Couple:17|Solo:1|Friends:2|Business:0,107.0,At Post Metgutad Mahabaleshwar Panchgani Road,201304241417563594,United 21 Resort,Hotel,Hotel,0.0,Location:4.3/5 | Hospitality:3.9/5 | Facilities:3.4/5 | Cleanliness:3.7/5 | Value for Money:3.9/5 | Food:2.9/5,50d02aa8d4040b2bffac6e95b80a24f3,4.3,3.9,3.4,3.7,3.9,2.9
Srinagar,Srinagar,Hotel,1,34.095022,74.820561,0,0.0,0.0,Family:0|Couple:0|Solo:0|Friends:0|Business:0,7.0,"Meerak Shah Crossing, Shiraz Road , Shehr - i - Khas Rainawari",201410291636157835,The Hotel Burj,Hotel,Hotel,0.0,0,7e86b0edf1e0486b78acec1ac9b387db,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai,Mumbai,Hotel,4,19.01705,72.84459,Location:4.5,23.0,4.0,Family:5|Couple:4|Solo:5|Friends:0|Business:3,149.0,Near Dadar Railway Station Dadar East Dadar,200701131058185190,Ramee Guestline Dadar,Hotel,Hotel,0.0,Location:4.5/5 | Hospitality:4.1/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:4.2/5 | Food:3.6/5,1e181f76fb17074d9eb59ff1c874013c,4.5,4.1,4.0,4.0,4.2,3.6
Tiruchirapally,Tiruchirapally,Hotel,1,11.23386,78.878144,Location:5.0,1.0,4.9,Family:0|Couple:0|Solo:1|Friends:0|Business:0,20.0,"Colletor office Raod, Perambalur",201410242014345373,Dhanalakshmi Srinivasan Hotels,Hotel,Hotel,0.0,Location:5.0/5 | Hospitality:5.0/5 | Facilities:5.0/5 | Cleanliness:5.0/5 | Value for Money:5.0/5 | Food:0.0/5,0dde2c24d4daa457e945356a52f593fd,5.0,5.0,5.0,5.0,5.0,0.0
New Delhi Railway Station,New Delhi And NCR,Hotel,3,28.645698,77.215856,Location:4.2,50.0,3.9,Family:13|Couple:10|Solo:21|Friends:2|Business:1,52.0,"8572, Arakshan Road, Paharganj,Near New Delhi New Delhi Railway Station",200709141423048128,Hotel Pallvi Palace,Hotel,Hotel,0.0,Location:4.2/5 | Hospitality:4.0/5 | Facilities:3.8/5 | Cleanliness:3.7/5 | Value for Money:4.0/5 | Food:2.7/5,4fe443fe4ed03d426ee3649ca74bdc67,4.2,4.0,3.8,3.7,4.0,2.7
Katra,Katra,Hotel,1,0.0,0.0,0,0.0,0.0,0,0.0,main bazar main bazar,201411111024505599,RAM BHAVAN,Hotel,Hotel,0.0,0,d1f33dd66f01e21bbab0c6a10acb8eb8,0.0,0.0,0.0,0.0,0.0,0.0
North Goa,Goa,Hotel,3,15.511284,73.768619,Location:4.5,35.0,3.9,Family:9|Couple:8|Solo:1|Friends:2|Business:0,131.0,"Fort Aguada Road,Candolim North Goa",200903271116448487,Ruffles Beach Resort,Hotel,Hotel,0.0,Location:4.5/5 | Hospitality:3.7/5 | Facilities:3.7/5 | Cleanliness:3.9/5 | Value for Money:3.6/5 | Food:1.3/5,657909ee4d2c4784bbf13aaa8b5acb8d,4.5,3.7,3.7,3.9,3.6,1.3
"DLF Phase III, Gurgaon",New Delhi And NCR,Hotel,2,0.0,0.0,Location:5.0,2.0,4.0,Family:0|Couple:1|Solo:1|Friends:0|Business:0,0.0,"Plot No 31, nathupur road, dlf phase-3, Gurgaon",201507221035279298,Shivam Residencies Cyber Hub,Hotel,Hotel,0.0,Location:5.0/5 | Hospitality:3.5/5 | Facilities:4.0/5 | Cleanliness:4.0/5 | Value for Money:3.5/5 | Food:4.0/5,e47f58d48a0eadbac603630317da0fd2,5.0,3.5,4.0,4.0,3.5,4.0
Salt Lake,Kolkata,Hotel,3,22.577597,88.410577,0,0.0,0.0,0,0.0,"FC-83,Sector-3 Salt Lake",20160226193317480,ANAMITRA GUEST HOUSE,Hotel,Hotel,0.0,0,cdf85bbcad396110c2db2d230da35658,0.0,0.0,0.0,0.0,0.0,0.0
Hingoli,Hingoli,Hotel,1,19.724467,77.15276,0,0.0,0.0,0,0.0,risala bajar hingoli,201512092145013923,hotel dev palace and lodging,Hotel,Hotel,0.0,0,10e819c68711971ca7861a2f15f6d7c6,0.0,0.0,0.0,0.0,0.0,0.0
